0.0,0.0
0.0,0.0
0.0023018005078596186,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.031230876881576761,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0074562465584047345,0.0
0.0,0.0
0.057623736494722841,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.016984259076739377,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.005078606834708236,0.0
-0.017556890953192465,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.29636285475550789,1.0
0.0,0.0
0.0053130732993111997,0.0
0.0012802622163959158,0.0
0.0015102313160049925,0.0
0.0,0.0
-0.033139528428012002,0.0
0.0,0.0
0.0039638660105346113,0.0
0.0,0.0
-0.023998603137573404,0.0
0.0,0.0
0.0,0.0
-0.025903040377618668,0.0
0.0,0.0
0.0,0.0
-0.0075868814759882681,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.044268308053391645,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00063253658723527468,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0018330841851114475,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.13734368114207166,0.0
0.0,0.0
-0.013681273216323446,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.045334086852678167,1.0
0.039498139380863197,0.0
-0.0055063382753346487,0.0
-0.0092332672146304244,0.0
0.0,0.0
0.0056465190159073701,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0076887594130017039,0.0
0.0,0.0
0.0,0.0
0.016334703279586308,0.0
0.0,0.0
0.028116771176607405,1.0
-0.01458843392303805,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.018116532535554248,0.0
0.23899405619585976,1.0
0.21965072560287138,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.054746339770162224,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0034031442148203181,0.0
0.0,0.0
0.14792432702615038,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.0023971956221234434,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.20477711550957206,0.0
-0.02694097310694208,0.0
0.0,0.0
0.0,0.0
0.0,0.0
