107293346,105810061,4
107293346,107209391,4
106045469,106766740,4
106045469,106031999,3
106045469,106568500,3
105979864,105979855,4
105966927,105943577,5
105966927,105979855,5
105966927,105836955,5
105966927,106792700,4
105966927,107026497,3
107294941,105836955,5
107294941,107561580,5
109175881,106160564,5
109175873,105836955,5
109175873,108322012,5
107153346,107026497,3
109195938,106160564,4
107719687,106766740,3
107129370,106255690,4
107129386,106655109,4
107129362,106655109,4
107129370,106031999,4
107129370,107034760,4
107129370,106655109,3
107129370,106792700,3
107129358,106655109,5
107129358,107768989,5
107129358,106389733,5
107129358,106919775,5
107129358,12084,5
107129358,106517269,5
107129358,107034760,5
107129358,106568500,5
107129358,106736847,5
108150623,107286381,3
106040108,105948242,5
106040108,107560830,5
106040108,106876126,5
106040108,12084,5
106040108,106538248,5
106040108,106098789,4
106040108,106298371,4
106040108,106056907,4
106040108,106405973,3
109033322,108187975,2
109033322,108630916,2
105963450,11563,5
105963450,108023226,4
105963450,107746328,4
105963450,106754405,4
105963450,109212068,4
105963450,107535464,4
105963450,106648781,3
105963450,106130810,3
107982432,105836955,4
107982432,106792700,3
108903794,107286381,4
108903794,108473510,2
108903064,107286381,3
108903064,107034760,3
106386687,106919775,5
108034563,106919775,4
105963450,107560830,2
105963446,108311593,4
105963446,107485738,3
105963446,106876126,3
105963446,108394745,3
105983069,107394785,5
105983069,107561580,4
105983069,108187975,4
105983069,106056907,4
105983069,107560830,4
105983069,108121087,3
105983069,105915753,3
105983069,12084,3
106386687,106031999,4
106562043,106031999,4
106561976,106031999,5
106561976,105836955,5
106561976,106403737,5
106561976,106766740,5
106561976,106510314,5
106561976,106655109,5
106561976,106740823,5
106386724,106031999,3
106386724,107229840,2
109437933,109422854,3
105963446,108826803,3
105963446,106648781,3
105963446,105995251,3
105963446,106870556,3
105963446,106506554,2
105963446,106819472,2
105963446,106736701,2
105983069,105871367,3
106561976,106655227,4
106561976,106736847,4
105963446,107519230,2
105963446,106766740,2
105963446,107715236,2
105963446,108729739,2
105943753,109212068,5
107298505,106535235,5
107298505,106234129,3
107298505,107340553,3
107298505,106126874,3
106386768,106031999,3
106386768,12084,3
106386768,106939061,3
106386768,107260723,3
106386768,107736208,3
106386768,108099571,3
106386782,12084,4
106386782,106919775,4
106386782,107148964,4
106386782,105833953,4
106386782,108666766,4
106386782,106031999,3
106386782,107224041,3
105918475,10168,5
105918475,106655109,5
105918475,106740823,5
105918475,107229840,5
105918475,108008667,5
105918475,107560830,5
105918475,105843220,5
105918475,105974731,5
107792710,107340553,3
107792710,108729739,3
106386696,106031999,5
106386696,106655109,5
106386696,108119334,5
106386696,105945786,4
106386696,105805825,4
105943753,106655227,5
105943753,106992121,5
105943753,107251896,4
105943753,107076137,4
105943753,106655109,4
105943753,106569465,4
105943753,107560830,4
106386768,107682234,3
106386768,108666766,2
106386782,107134664,3
105918475,106031999,5
105918475,106538248,5
105918475,106298371,4
105943753,108125951,4
105943753,108420247,4
105943753,107148964,4
105943753,106056907,4
105943753,105802830,4
105943753,106089041,4
105943753,107442586,4
105918469,107791164,5
105918469,107262000,5
105918469,107185927,5
105918469,107224041,5
105918469,107663477,5
107791064,107340553,3
107791064,106740823,2
107792700,107340553,2
106386748,107540372,4
105943753,105943577,4
105943753,105915753,4
105943753,107663477,3
105943753,105872504,3
105943753,107792163,3
105943753,108914797,3
105918469,107757511,5
105918469,107481450,5
105918469,106138991,5
105918469,106517269,5
105918469,107842652,5
105918469,107448536,5
109053525,106736847,3
106386748,107260723,4
106386748,106766740,3
